id,dataset,ts,time,order_type,order_side,price,qty
4076,Ag(T+D)@sg,1522682350000,2018-04-02 23:19:10.000000,LIMIT,ASK,3622.0,10
4077,Ag(T+D)@sg,1522682360000,2018-04-02 23:19:20.000000,LIMIT,BID,3621.0,10
4078,Ag(T+D)@sg,1522682370000,2018-04-02 23:19:30.000000,LIMIT,BID,3621.0,10
4079,Ag(T+D)@sg,1522682380000,2018-04-02 23:19:40.000000,LIMIT,BID,3621.0,10
4080,Ag(T+D)@sg,1522682390000,2018-04-02 23:19:50.000000,LIMIT,BID,3621.0,10
4081,Ag(T+D)@sg,1522682400000,2018-04-02 23:20:00.000000,LIMIT,ASK,3622.0,10
4082,Ag(T+D)@sg,1522682410000,2018-04-02 23:20:10.000000,LIMIT,ASK,3622.0,10
4083,Ag(T+D)@sg,1522682420000,2018-04-02 23:20:20.000000,LIMIT,ASK,3622.0,10
4084,Ag(T+D)@sg,1522682430000,2018-04-02 23:20:30.000000,LIMIT,ASK,3622.0,10
4085,Ag(T+D)@sg,1522682440000,2018-04-02 23:20:40.000000,LIMIT,ASK,3622.0,10
4086,Ag(T+D)@sg,1522682450000,2018-04-02 23:20:50.000000,LIMIT,ASK,3622.0,10
4087,Ag(T+D)@sg,1522682460000,2018-04-02 23:21:00.000000,LIMIT,ASK,3622.0,10
4088,Ag(T+D)@sg,1522682470000,2018-04-02 23:21:10.000000,LIMIT,ASK,3622.0,10
4089,Ag(T+D)@sg,1522682480000,2018-04-02 23:21:20.000000,LIMIT,ASK,3622.0,10
4090,Ag(T+D)@sg,1522682490000,2018-04-02 23:21:30.000000,LIMIT,ASK,3622.0,10
4091,Ag(T+D)@sg,1522682500000,2018-04-02 23:21:40.000000,LIMIT,ASK,3622.0,10
4092,Ag(T+D)@sg,1522682510000,2018-04-02 23:21:50.000000,LIMIT,ASK,3622.0,10
4093,Ag(T+D)@sg,1522682520000,2018-04-02 23:22:00.000000,LIMIT,ASK,3622.0,10
4094,Ag(T+D)@sg,1522682530000,2018-04-02 23:22:10.000000,LIMIT,ASK,3622.0,10
4095,Ag(T+D)@sg,1522682540000,2018-04-02 23:22:20.000000,LIMIT,ASK,3622.0,10
4096,Ag(T+D)@sg,1522682550000,2018-04-02 23:22:30.000000,LIMIT,ASK,3621.0,10
4097,Ag(T+D)@sg,1522682560000,2018-04-02 23:22:40.000000,LIMIT,ASK,3621.0,10
4098,Ag(T+D)@sg,1522682570000,2018-04-02 23:22:50.000000,LIMIT,ASK,3621.0,10
4099,Ag(T+D)@sg,1522682580000,2018-04-02 23:23:00.000000,LIMIT,ASK,3621.0,10
4100,Ag(T+D)@sg,1522682590000,2018-04-02 23:23:10.000000,LIMIT,ASK,3621.0,10
4101,Ag(T+D)@sg,1522682600000,2018-04-02 23:23:20.000000,LIMIT,ASK,3621.0,10
4102,Ag(T+D)@sg,1522682610000,2018-04-02 23:23:30.000000,LIMIT,BID,3620.0,10
4103,Ag(T+D)@sg,1522682620000,2018-04-02 23:23:40.000000,LIMIT,BID,3620.0,10
4104,Ag(T+D)@sg,1522682630000,2018-04-02 23:23:50.000000,LIMIT,BID,3620.0,10
4105,Ag(T+D)@sg,1522682640000,2018-04-02 23:24:00.000000,LIMIT,ASK,3621.0,10
4106,Ag(T+D)@sg,1522682650000,2018-04-02 23:24:10.000000,LIMIT,ASK,3621.0,10
4107,Ag(T+D)@sg,1522682660000,2018-04-02 23:24:20.000000,LIMIT,ASK,3621.0,10
4108,Ag(T+D)@sg,1522682670000,2018-04-02 23:24:30.000000,LIMIT,ASK,3622.0,10
4109,Ag(T+D)@sg,1522682680000,2018-04-02 23:24:40.000000,LIMIT,BID,3621.0,10
4110,Ag(T+D)@sg,1522682690000,2018-04-02 23:24:50.000000,LIMIT,BID,3621.0,10
4111,Ag(T+D)@sg,1522682700000,2018-04-02 23:25:00.000000,LIMIT,BID,3621.0,10
4112,Ag(T+D)@sg,1522682730000,2018-04-02 23:25:30.000000,LIMIT,BID,3621.0,10
4113,Ag(T+D)@sg,1522682740000,2018-04-02 23:25:40.000000,LIMIT,BID,3621.0,10
4114,Ag(T+D)@sg,1522682750000,2018-04-02 23:25:50.000000,LIMIT,BID,3621.0,10
4115,Ag(T+D)@sg,1522682760000,2018-04-02 23:26:00.000000,LIMIT,BID,3621.0,10
4116,Ag(T+D)@sg,1522682770000,2018-04-02 23:26:10.000000,LIMIT,BID,3619.0,10
4117,Ag(T+D)@sg,1522682780000,2018-04-02 23:26:20.000000,LIMIT,BID,3619.0,10
4118,Ag(T+D)@sg,1522682790000,2018-04-02 23:26:30.000000,LIMIT,BID,3620.0,10
4119,Ag(T+D)@sg,1522682800000,2018-04-02 23:26:40.000000,LIMIT,BID,3620.0,10
4120,Ag(T+D)@sg,1522682810000,2018-04-02 23:26:50.000000,LIMIT,ASK,3621.0,10
4121,Ag(T+D)@sg,1522682820000,2018-04-02 23:27:00.000000,LIMIT,ASK,3621.0,10
4122,Ag(T+D)@sg,1522682830000,2018-04-02 23:27:10.000000,LIMIT,ASK,3621.0,10
4123,Ag(T+D)@sg,1522682840000,2018-04-02 23:27:20.000000,LIMIT,ASK,3621.0,10
4124,Ag(T+D)@sg,1522682850000,2018-04-02 23:27:30.000000,LIMIT,ASK,3621.0,10
4125,Ag(T+D)@sg,1522682860000,2018-04-02 23:27:40.000000,LIMIT,ASK,3621.0,10
4126,Ag(T+D)@sg,1522682870000,2018-04-02 23:27:50.000000,LIMIT,ASK,3621.0,10
4127,Ag(T+D)@sg,1522682880000,2018-04-02 23:28:00.000000,LIMIT,ASK,3621.0,10
4128,Ag(T+D)@sg,1522682890000,2018-04-02 23:28:10.000000,LIMIT,ASK,3621.0,10
4129,Ag(T+D)@sg,1522682900000,2018-04-02 23:28:20.000000,LIMIT,ASK,3621.0,10
4130,Ag(T+D)@sg,1522682910000,2018-04-02 23:28:30.000000,LIMIT,ASK,3621.0,10
4131,Ag(T+D)@sg,1522682920000,2018-04-02 23:28:40.000000,LIMIT,ASK,3621.0,10
4132,Ag(T+D)@sg,1522682930000,2018-04-02 23:28:50.000000,LIMIT,ASK,3621.0,10
4133,Ag(T+D)@sg,1522682940000,2018-04-02 23:29:00.000000,LIMIT,ASK,3621.0,10
4134,Ag(T+D)@sg,1522682950000,2018-04-02 23:29:10.000000,LIMIT,ASK,3621.0,10
4135,Ag(T+D)@sg,1522682960000,2018-04-02 23:29:20.000000,LIMIT,ASK,3621.0,10
4136,Ag(T+D)@sg,1522682970000,2018-04-02 23:29:30.000000,LIMIT,ASK,3620.0,10
4137,Ag(T+D)@sg,1522682977000,2018-04-02 23:29:37.000000,LIMIT,ASK,3619.99995,10
4138,Ag(T+D)@sg,1522682985000,2018-04-02 23:29:45.000000,LIMIT,ASK,3621.0,10
4139,Ag(T+D)@sg,1522682995000,2018-04-02 23:29:55.000000,LIMIT,ASK,3621.0,10
4140,Ag(T+D)@sg,1522683005000,2018-04-02 23:30:05.000000,LIMIT,ASK,3620.0,10
4141,Ag(T+D)@sg,1522683015000,2018-04-02 23:30:15.000000,LIMIT,ASK,3620.0,10
4142,Ag(T+D)@sg,1522683025000,2018-04-02 23:30:25.000000,LIMIT,ASK,3620.0,10
4143,Ag(T+D)@sg,1522683035000,2018-04-02 23:30:35.000000,LIMIT,ASK,3620.0,10
4144,Ag(T+D)@sg,1522683045000,2018-04-02 23:30:45.000000,LIMIT,ASK,3620.0,10
4145,Ag(T+D)@sg,1522683055000,2018-04-02 23:30:55.000000,LIMIT,ASK,3620.0,10
4146,Ag(T+D)@sg,1522683065000,2018-04-02 23:31:05.000000,LIMIT,ASK,3620.0,10
4147,Ag(T+D)@sg,1522683075000,2018-04-02 23:31:15.000000,LIMIT,ASK,3620.0,10
4148,Ag(T+D)@sg,1522683085000,2018-04-02 23:31:25.000000,LIMIT,ASK,3620.0,10
4149,Ag(T+D)@sg,1522683095000,2018-04-02 23:31:35.000000,LIMIT,ASK,3620.0,10
4150,Ag(T+D)@sg,1522683105000,2018-04-02 23:31:45.000000,LIMIT,ASK,3620.0,10
4151,Ag(T+D)@sg,1522683112000,2018-04-02 23:31:52.000000,LIMIT,ASK,3619.99995,10
4152,Ag(T+D)@sg,1522683120000,2018-04-02 23:32:00.000000,LIMIT,ASK,3621.0,10
4153,Ag(T+D)@sg,1522683130000,2018-04-02 23:32:10.000000,LIMIT,ASK,3621.0,10
4154,Ag(T+D)@sg,1522683140000,2018-04-02 23:32:20.000000,LIMIT,ASK,3621.0,10
4155,Ag(T+D)@sg,1522683150000,2018-04-02 23:32:30.000000,LIMIT,ASK,3621.0,10
4156,Ag(T+D)@sg,1522683160000,2018-04-02 23:32:40.000000,LIMIT,ASK,3621.0,10
4157,Ag(T+D)@sg,1522683170000,2018-04-02 23:32:50.000000,LIMIT,ASK,3621.0,10
4158,Ag(T+D)@sg,1522683180000,2018-04-02 23:33:00.000000,LIMIT,BID,3620.0,10
4159,Ag(T+D)@sg,1522683190000,2018-04-02 23:33:10.000000,LIMIT,BID,3620.0,10
4160,Ag(T+D)@sg,1522683205000,2018-04-02 23:33:25.000000,LIMIT,BID,3620.0,10
4161,Ag(T+D)@sg,1522683215000,2018-04-02 23:33:35.000000,LIMIT,BID,3620.0,10
4162,Ag(T+D)@sg,1522683225000,2018-04-02 23:33:45.000000,LIMIT,BID,3620.0,10
4163,Ag(T+D)@sg,1522683235000,2018-04-02 23:33:55.000000,LIMIT,BID,3620.0,10
4164,Ag(T+D)@sg,1522683245000,2018-04-02 23:34:05.000000,LIMIT,BID,3620.0,10
4165,Ag(T+D)@sg,1522683255000,2018-04-02 23:34:15.000000,LIMIT,BID,3620.0,10
4166,Ag(T+D)@sg,1522683265000,2018-04-02 23:34:25.000000,LIMIT,BID,3620.0,10
4167,Ag(T+D)@sg,1522683275000,2018-04-02 23:34:35.000000,LIMIT,ASK,3621.0,10
4168,Ag(T+D)@sg,1522683285000,2018-04-02 23:34:45.000000,LIMIT,ASK,3621.0,10
4169,Ag(T+D)@sg,1522683295000,2018-04-02 23:34:55.000000,LIMIT,ASK,3621.0,10
4170,Ag(T+D)@sg,1522683305000,2018-04-02 23:35:05.000000,LIMIT,ASK,3621.0,10
4171,Ag(T+D)@sg,1522683315000,2018-04-02 23:35:15.000000,LIMIT,ASK,3621.0,10
4172,Ag(T+D)@sg,1522683325000,2018-04-02 23:35:25.000000,LIMIT,ASK,3620.0,10
4173,Ag(T+D)@sg,1522683335000,2018-04-02 23:35:35.000000,LIMIT,ASK,3620.0,10
4174,Ag(T+D)@sg,1522683345000,2018-04-02 23:35:45.000000,LIMIT,ASK,3620.0,10
4175,Ag(T+D)@sg,1522683360000,2018-04-02 23:36:00.000000,LIMIT,BID,3619.0,10
4176,Ag(T+D)@sg,1522683370000,2018-04-02 23:36:10.000000,LIMIT,BID,3619.0,10
4177,Ag(T+D)@sg,1522683380000,2018-04-02 23:36:20.000000,LIMIT,ASK,3620.0,10
4178,Ag(T+D)@sg,1522683390000,2018-04-02 23:36:30.000000,LIMIT,ASK,3620.0,10
4179,Ag(T+D)@sg,1522683400000,2018-04-02 23:36:40.000000,LIMIT,ASK,3620.0,10
4180,Ag(T+D)@sg,1522683410000,2018-04-02 23:36:50.000000,LIMIT,ASK,3620.0,10
4181,Ag(T+D)@sg,1522683420000,2018-04-02 23:37:00.000000,LIMIT,ASK,3620.0,10
4182,Ag(T+D)@sg,1522683430000,2018-04-02 23:37:10.000000,LIMIT,ASK,3620.0,10
4183,Ag(T+D)@sg,1522683440000,2018-04-02 23:37:20.000000,LIMIT,ASK,3620.0,10
4184,Ag(T+D)@sg,1522683450000,2018-04-02 23:37:30.000000,LIMIT,ASK,3620.0,10
4185,Ag(T+D)@sg,1522683460000,2018-04-02 23:37:40.000000,LIMIT,ASK,3619.0,10
4186,Ag(T+D)@sg,1522683470000,2018-04-02 23:37:50.000000,LIMIT,ASK,3619.0,10
4187,Ag(T+D)@sg,1522683480000,2018-04-02 23:38:00.000000,LIMIT,ASK,3620.0,10
4188,Ag(T+D)@sg,1522683490000,2018-04-02 23:38:10.000000,LIMIT,ASK,3620.0,10
4189,Ag(T+D)@sg,1522683500000,2018-04-02 23:38:20.000000,LIMIT,ASK,3620.0,10
4190,Ag(T+D)@sg,1522683510000,2018-04-02 23:38:30.000000,LIMIT,ASK,3619.0,10
4191,Ag(T+D)@sg,1522683520000,2018-04-02 23:38:40.000000,LIMIT,ASK,3619.0,10
4192,Ag(T+D)@sg,1522683530000,2018-04-02 23:38:50.000000,LIMIT,ASK,3619.0,10
4193,Ag(T+D)@sg,1522683540000,2018-04-02 23:39:00.000000,LIMIT,ASK,3619.0,10
4194,Ag(T+D)@sg,1522683550000,2018-04-02 23:39:10.000000,LIMIT,ASK,3619.0,10
4195,Ag(T+D)@sg,1522683560000,2018-04-02 23:39:20.000000,LIMIT,ASK,3619.0,10
4196,Ag(T+D)@sg,1522683570000,2018-04-02 23:39:30.000000,LIMIT,ASK,3619.0,10
4197,Ag(T+D)@sg,1522683580000,2018-04-02 23:39:40.000000,LIMIT,ASK,3619.0,10
4198,Ag(T+D)@sg,1522683590000,2018-04-02 23:39:50.000000,LIMIT,ASK,3619.0,10
4199,Ag(T+D)@sg,1522683600000,2018-04-02 23:40:00.000000,LIMIT,ASK,3619.0,10
4200,Ag(T+D)@sg,1522683610000,2018-04-02 23:40:10.000000,LIMIT,ASK,3619.0,10
4201,Ag(T+D)@sg,1522683620000,2018-04-02 23:40:20.000000,LIMIT,ASK,3619.0,10
4202,Ag(T+D)@sg,1522683630000,2018-04-02 23:40:30.000000,LIMIT,ASK,3619.0,10
4203,Ag(T+D)@sg,1522683640000,2018-04-02 23:40:40.000000,LIMIT,ASK,3619.0,10
4204,Ag(T+D)@sg,1522683650000,2018-04-02 23:40:50.000000,LIMIT,ASK,3618.0,10
4205,Ag(T+D)@sg,1522683660000,2018-04-02 23:41:00.000000,LIMIT,ASK,3618.0,10
4206,Ag(T+D)@sg,1522683670000,2018-04-02 23:41:10.000000,LIMIT,ASK,3618.0,10
4207,Ag(T+D)@sg,1522683680000,2018-04-02 23:41:20.000000,LIMIT,ASK,3618.0,10
4208,Ag(T+D)@sg,1522683690000,2018-04-02 23:41:30.000000,LIMIT,ASK,3618.0,10
4209,Ag(T+D)@sg,1522683700000,2018-04-02 23:41:40.000000,LIMIT,ASK,3618.0,10
4210,Ag(T+D)@sg,1522683710000,2018-04-02 23:41:50.000000,LIMIT,ASK,3618.0,10
4211,Ag(T+D)@sg,1522683720000,2018-04-02 23:42:00.000000,LIMIT,ASK,3619.0,10
4212,Ag(T+D)@sg,1522683730000,2018-04-02 23:42:10.000000,LIMIT,ASK,3619.0,10
4213,Ag(T+D)@sg,1522683740000,2018-04-02 23:42:20.000000,LIMIT,ASK,3619.0,10
4214,Ag(T+D)@sg,1522683750000,2018-04-02 23:42:30.000000,LIMIT,ASK,3619.0,10
4215,Ag(T+D)@sg,1522683760000,2018-04-02 23:42:40.000000,LIMIT,ASK,3619.0,10
4216,Ag(T+D)@sg,1522683770000,2018-04-02 23:42:50.000000,LIMIT,ASK,3619.0,10
4217,Ag(T+D)@sg,1522683780000,2018-04-02 23:43:00.000000,LIMIT,BID,3618.0,10
4218,Ag(T+D)@sg,1522683790000,2018-04-02 23:43:10.000000,LIMIT,BID,3618.0,10
4219,Ag(T+D)@sg,1522683800000,2018-04-02 23:43:20.000000,LIMIT,BID,3618.0,10
4220,Ag(T+D)@sg,1522683810000,2018-04-02 23:43:30.000000,LIMIT,BID,3618.0,10
4221,Ag(T+D)@sg,1522683820000,2018-04-02 23:43:40.000000,LIMIT,BID,3618.0,10
4222,Ag(T+D)@sg,1522683835000,2018-04-02 23:43:55.000000,LIMIT,ASK,3619.0,10
4223,Ag(T+D)@sg,1522683845000,2018-04-02 23:44:05.000000,LIMIT,ASK,3620.0,10
4224,Ag(T+D)@sg,1522683855000,2018-04-02 23:44:15.000000,LIMIT,BID,3619.0,10
4225,Ag(T+D)@sg,1522683865000,2018-04-02 23:44:25.000000,LIMIT,BID,3619.0,10
4226,Ag(T+D)@sg,1522683875000,2018-04-02 23:44:35.000000,LIMIT,BID,3619.0,10
4227,Ag(T+D)@sg,1522683885000,2018-04-02 23:44:45.000000,LIMIT,BID,3619.0,10
4228,Ag(T+D)@sg,1522683895000,2018-04-02 23:44:55.000000,LIMIT,BID,3619.0,10
4229,Ag(T+D)@sg,1522683905000,2018-04-02 23:45:05.000000,LIMIT,BID,3619.0,10
4230,Ag(T+D)@sg,1522683915000,2018-04-02 23:45:15.000000,LIMIT,BID,3619.0,10
4231,Ag(T+D)@sg,1522683925000,2018-04-02 23:45:25.000000,LIMIT,ASK,3620.0,10
4232,Ag(T+D)@sg,1522683935000,2018-04-02 23:45:35.000000,LIMIT,BID,3619.0,10
4233,Ag(T+D)@sg,1522683945000,2018-04-02 23:45:45.000000,LIMIT,BID,3619.0,10
4234,Ag(T+D)@sg,1522683955000,2018-04-02 23:45:55.000000,LIMIT,BID,3619.0,10
4235,Ag(T+D)@sg,1522683965000,2018-04-02 23:46:05.000000,LIMIT,BID,3619.0,10
4236,Ag(T+D)@sg,1522683995000,2018-04-02 23:46:35.000000,LIMIT,ASK,3620.0,10
4237,Ag(T+D)@sg,1522684005000,2018-04-02 23:46:45.000000,LIMIT,ASK,3620.0,10
4238,Ag(T+D)@sg,1522684015000,2018-04-02 23:46:55.000000,LIMIT,ASK,3620.0,10
4239,Ag(T+D)@sg,1522684025000,2018-04-02 23:47:05.000000,LIMIT,ASK,3620.0,10
4240,Ag(T+D)@sg,1522684035000,2018-04-02 23:47:15.000000,LIMIT,ASK,3620.0,10
4241,Ag(T+D)@sg,1522684045000,2018-04-02 23:47:25.000000,LIMIT,ASK,3620.0,10
4242,Ag(T+D)@sg,1522684055000,2018-04-02 23:47:35.000000,LIMIT,ASK,3620.0,10
4243,Ag(T+D)@sg,1522684065000,2018-04-02 23:47:45.000000,LIMIT,ASK,3620.0,10
4244,Ag(T+D)@sg,1522684075000,2018-04-02 23:47:55.000000,LIMIT,ASK,3620.0,10
4245,Ag(T+D)@sg,1522684085000,2018-04-02 23:48:05.000000,LIMIT,ASK,3620.0,10
4246,Ag(T+D)@sg,1522684095000,2018-04-02 23:48:15.000000,LIMIT,ASK,3620.0,10
4247,Ag(T+D)@sg,1522684105000,2018-04-02 23:48:25.000000,LIMIT,ASK,3620.0,10
4248,Ag(T+D)@sg,1522684115000,2018-04-02 23:48:35.000000,LIMIT,ASK,3620.0,10
4249,Ag(T+D)@sg,1522684125000,2018-04-02 23:48:45.000000,LIMIT,ASK,3620.0,10
4250,Ag(T+D)@sg,1522684135000,2018-04-02 23:48:55.000000,LIMIT,ASK,3620.0,10
4251,Ag(T+D)@sg,1522684145000,2018-04-02 23:49:05.000000,LIMIT,ASK,3620.0,10
4252,Ag(T+D)@sg,1522684155000,2018-04-02 23:49:15.000000,LIMIT,ASK,3620.0,10
4253,Ag(T+D)@sg,1522684165000,2018-04-02 23:49:25.000000,LIMIT,ASK,3620.0,10
4254,Ag(T+D)@sg,1522684175000,2018-04-02 23:49:35.000000,LIMIT,ASK,3620.0,10
4255,Ag(T+D)@sg,1522684185000,2018-04-02 23:49:45.000000,LIMIT,ASK,3620.0,10
4256,Ag(T+D)@sg,1522684195000,2018-04-02 23:49:55.000000,LIMIT,ASK,3620.0,10
4257,Ag(T+D)@sg,1522684240000,2018-04-02 23:50:40.000000,LIMIT,BID,3619.0,10
4258,Ag(T+D)@sg,1522684250000,2018-04-02 23:50:50.000000,LIMIT,BID,3619.0,10
4259,Ag(T+D)@sg,1522684260000,2018-04-02 23:51:00.000000,LIMIT,BID,3619.0,10
4260,Ag(T+D)@sg,1522684270000,2018-04-02 23:51:10.000000,LIMIT,BID,3619.0,10
4261,Ag(T+D)@sg,1522684276000,2018-04-02 23:51:16.000000,LIMIT,BID,3619.00005,10
4262,Ag(T+D)@sg,1522684285000,2018-04-02 23:51:25.000000,LIMIT,BID,3618.0,10
4263,Ag(T+D)@sg,1522684295000,2018-04-02 23:51:35.000000,LIMIT,BID,3618.0,10
4264,Ag(T+D)@sg,1522684305000,2018-04-02 23:51:45.000000,LIMIT,BID,3618.0,10
4265,Ag(T+D)@sg,1522684315000,2018-04-02 23:51:55.000000,LIMIT,BID,3618.0,10
4266,Ag(T+D)@sg,1522684325000,2018-04-02 23:52:05.000000,LIMIT,BID,3618.0,10
4267,Ag(T+D)@sg,1522684335000,2018-04-02 23:52:15.000000,LIMIT,BID,3618.0,10
4268,Ag(T+D)@sg,1522684345000,2018-04-02 23:52:25.000000,LIMIT,BID,3618.0,10
4269,Ag(T+D)@sg,1522684355000,2018-04-02 23:52:35.000000,LIMIT,BID,3618.0,10
4270,Ag(T+D)@sg,1522684365000,2018-04-02 23:52:45.000000,LIMIT,BID,3618.0,10
4271,Ag(T+D)@sg,1522684375000,2018-04-02 23:52:55.000000,LIMIT,ASK,3619.0,10
4272,Ag(T+D)@sg,1522684385000,2018-04-02 23:53:05.000000,LIMIT,ASK,3619.0,10
4273,Ag(T+D)@sg,1522684395000,2018-04-02 23:53:15.000000,LIMIT,ASK,3619.0,10
4274,Ag(T+D)@sg,1522684405000,2018-04-02 23:53:25.000000,LIMIT,ASK,3619.0,10
4275,Ag(T+D)@sg,1522684415000,2018-04-02 23:53:35.000000,LIMIT,ASK,3619.0,10
4276,Ag(T+D)@sg,1522684425000,2018-04-02 23:53:45.000000,LIMIT,ASK,3619.0,10
4277,Ag(T+D)@sg,1522684435000,2018-04-02 23:53:55.000000,LIMIT,ASK,3619.0,10
4278,Ag(T+D)@sg,1522684445000,2018-04-02 23:54:05.000000,LIMIT,ASK,3619.0,10
4279,Ag(T+D)@sg,1522684455000,2018-04-02 23:54:15.000000,LIMIT,ASK,3619.0,10
4280,Ag(T+D)@sg,1522684465000,2018-04-02 23:54:25.000000,LIMIT,ASK,3619.0,10
4281,Ag(T+D)@sg,1522684475000,2018-04-02 23:54:35.000000,LIMIT,ASK,3619.0,10
4282,Ag(T+D)@sg,1522684485000,2018-04-02 23:54:45.000000,LIMIT,ASK,3619.0,10
4283,Ag(T+D)@sg,1522684495000,2018-04-02 23:54:55.000000,LIMIT,ASK,3619.0,10
4284,Ag(T+D)@sg,1522684505000,2018-04-02 23:55:05.000000,LIMIT,ASK,3619.0,10
4285,Ag(T+D)@sg,1522684515000,2018-04-02 23:55:15.000000,LIMIT,ASK,3619.0,10
4286,Ag(T+D)@sg,1522684525000,2018-04-02 23:55:25.000000,LIMIT,ASK,3619.0,10
4287,Ag(T+D)@sg,1522684535000,2018-04-02 23:55:35.000000,LIMIT,ASK,3619.0,10
4288,Ag(T+D)@sg,1522684545000,2018-04-02 23:55:45.000000,LIMIT,BID,3617.0,10
4289,Ag(T+D)@sg,1522684555000,2018-04-02 23:55:55.000000,LIMIT,BID,3617.0,10
4290,Ag(T+D)@sg,1522684565000,2018-04-02 23:56:05.000000,LIMIT,BID,3617.0,10
4291,Ag(T+D)@sg,1522684575000,2018-04-02 23:56:15.000000,LIMIT,BID,3617.0,10
4292,Ag(T+D)@sg,1522684585000,2018-04-02 23:56:25.000000,LIMIT,BID,3617.0,10
4293,Ag(T+D)@sg,1522684595000,2018-04-02 23:56:35.000000,LIMIT,BID,3618.0,10
4294,Ag(T+D)@sg,1522684605000,2018-04-02 23:56:45.000000,LIMIT,BID,3618.0,10
4295,Ag(T+D)@sg,1522684615000,2018-04-02 23:56:55.000000,LIMIT,BID,3618.00005,10
4296,Ag(T+D)@sg,1522684620000,2018-04-02 23:57:00.000000,LIMIT,BID,3617.0,10
4297,Ag(T+D)@sg,1522684630000,2018-04-02 23:57:10.000000,LIMIT,BID,3617.0,10
4298,Ag(T+D)@sg,1522684640000,2018-04-02 23:57:20.000000,LIMIT,BID,3618.0,10
4299,Ag(T+D)@sg,1522684650000,2018-04-02 23:57:30.000000,LIMIT,BID,3618.0,10
4300,Ag(T+D)@sg,1522684660000,2018-04-02 23:57:40.000000,LIMIT,BID,3618.0,10
4301,Ag(T+D)@sg,1522684675000,2018-04-02 23:57:55.000000,LIMIT,BID,3619.0,10
4302,Ag(T+D)@sg,1522684685000,2018-04-02 23:58:05.000000,LIMIT,BID,3619.0,10
4303,Ag(T+D)@sg,1522684695000,2018-04-02 23:58:15.000000,LIMIT,BID,3619.0,10
4304,Ag(T+D)@sg,1522684705000,2018-04-02 23:58:25.000000,LIMIT,BID,3619.0,10
4305,Ag(T+D)@sg,1522684715000,2018-04-02 23:58:35.000000,LIMIT,BID,3619.0,10
4306,Ag(T+D)@sg,1522684725000,2018-04-02 23:58:45.000000,LIMIT,BID,3619.0,10
4307,Ag(T+D)@sg,1522684735000,2018-04-02 23:58:55.000000,LIMIT,BID,3619.0,10
4308,Ag(T+D)@sg,1522684745000,2018-04-02 23:59:05.000000,LIMIT,BID,3619.0,10
4309,Ag(T+D)@sg,1522684755000,2018-04-02 23:59:15.000000,LIMIT,BID,3619.0,10
4310,Ag(T+D)@sg,1522684765000,2018-04-02 23:59:25.000000,LIMIT,BID,3619.0,10
4311,Ag(T+D)@sg,1522684775000,2018-04-02 23:59:35.000000,LIMIT,BID,3619.0,10
4312,Ag(T+D)@sg,1522684785000,2018-04-02 23:59:45.000000,LIMIT,ASK,3620.0,10
4313,Ag(T+D)@sg,1522684795000,2018-04-02 23:59:55.000000,LIMIT,ASK,3620.0,10
4314,Ag(T+D)@sg,1522684805000,2018-04-03 00:00:05.000000,LIMIT,BID,3619.0,10
4315,Ag(T+D)@sg,1522684815000,2018-04-03 00:00:15.000000,LIMIT,BID,3619.0,10
4316,Ag(T+D)@sg,1522684825000,2018-04-03 00:00:25.000000,LIMIT,ASK,3620.0,10
4317,Ag(T+D)@sg,1522684835000,2018-04-03 00:00:35.000000,LIMIT,ASK,3620.0,10
4318,Ag(T+D)@sg,1522684843500,2018-04-03 00:00:43.500000,LIMIT,ASK,3619.99995,10
4319,Ag(T+D)@sg,1522684850000,2018-04-03 00:00:50.000000,LIMIT,ASK,3621.0,10
4320,Ag(T+D)@sg,1522684860000,2018-04-03 00:01:00.000000,LIMIT,ASK,3621.0,10
4321,Ag(T+D)@sg,1522684870000,2018-04-03 00:01:10.000000,LIMIT,ASK,3621.0,10
4322,Ag(T+D)@sg,1522684880000,2018-04-03 00:01:20.000000,LIMIT,ASK,3621.0,10
4323,Ag(T+D)@sg,1522684890000,2018-04-03 00:01:30.000000,LIMIT,BID,3620.0,10
4324,Ag(T+D)@sg,1522684900000,2018-04-03 00:01:40.000000,LIMIT,BID,3620.0,10
4325,Ag(T+D)@sg,1522684910000,2018-04-03 00:01:50.000000,LIMIT,BID,3620.0,10
4326,Ag(T+D)@sg,1522684920000,2018-04-03 00:02:00.000000,LIMIT,BID,3620.0,10
4327,Ag(T+D)@sg,1522684930000,2018-04-03 00:02:10.000000,LIMIT,BID,3620.0,10
4328,Ag(T+D)@sg,1522684940000,2018-04-03 00:02:20.000000,LIMIT,BID,3620.0,10
4329,Ag(T+D)@sg,1522684950000,2018-04-03 00:02:30.000000,LIMIT,BID,3620.0,10
4330,Ag(T+D)@sg,1522684960000,2018-04-03 00:02:40.000000,LIMIT,BID,3620.0,10
4331,Ag(T+D)@sg,1522684970000,2018-04-03 00:02:50.000000,LIMIT,BID,3620.0,10
4332,Ag(T+D)@sg,1522684980000,2018-04-03 00:03:00.000000,LIMIT,BID,3621.0,10
4333,Ag(T+D)@sg,1522684990000,2018-04-03 00:03:10.000000,LIMIT,BID,3621.0,10
4334,Ag(T+D)@sg,1522685000000,2018-04-03 00:03:20.000000,LIMIT,BID,3621.0,10
4335,Ag(T+D)@sg,1522685010000,2018-04-03 00:03:30.000000,LIMIT,BID,3621.0,10
